Lat,Lon,NASC,year
43.8023,-124.9058,533.726975633485,1995
43.8025,-124.8942,1288.94319418034,1995
43.8022,-124.8828,1934.94658603458,1995
43.8022,-124.8712,1735.31646840313,1995
43.802,-124.8598,1247.70893512581,1995
43.8022,-124.848,852.257486843851,1995
43.8018,-124.8363,461.939621014461,1995
43.8025,-124.825,515.097039313669,1995
43.8023,-124.8133,174.293404236501,1995
43.8022,-124.8017,424.510394092624,1995
43.802,-124.79,481.14507490451,1995
43.8018,-124.7783,168.405770456509,1995
43.8025,-124.7668,470.157747057407,1995
43.8027,-124.7553,708.882415735377,1995
43.8027,-124.7437,624.180106514072,1995
43.8028,-124.7322,496.227679494625,1995
43.8028,-124.7207,390.249908169384,1995
43.8027,-124.709,766.216290137534,1995
43.8028,-124.6975,966.685080947862,1995
43.8025,-124.6858,399.838848835947,1995
43.8027,-124.6743,475.851180578179,1995
43.8028,-124.663,697.195894298003,1995
43.8023,-124.6513,809.266638338456,1995
43.8018,-124.6398,895.167565143081,1995
43.8012,-124.6285,411.42548547471,1995
43.8007,-124.6168,4010.87408818572,1995
43.8,-124.6053,4488.62307993749,1995
43.7998,-124.5937,1737.09653262702,1995
43.7993,-124.5823,2138.13399904628,1995
43.7993,-124.5707,899.362726684702,1995
43.7993,-124.559,2112.46360580351,1995
43.7995,-124.5475,2626.37089465211,1995
43.7985,-124.5362,198.371210039518,1995
43.7947,-124.5258,420.714771745443,1995
43.7908,-124.5155,243.619023809861,1995
43.7885,-124.5047,170.40346642871,1995
43.8,-124.4888,14.6830653956743,1995
43.969,-124.5195,361.882625364136,1995
43.969,-124.531,862.405351198992,1995
43.9688,-124.5427,748.237026387728,1995
43.9688,-124.5543,3285.6105654783,1995
43.9685,-124.566,1694.04618442609,1995
43.9687,-124.5775,819.654657393899,1995
43.9687,-124.5892,3121.69961095924,1995
43.9683,-124.6008,6155.60048394026,1995
43.9678,-124.6123,3203.70503061807,1995
43.9683,-124.624,883.680813302928,1995
43.9687,-124.6355,577.833559959019,1995
43.9685,-124.6447,1291.51044602768,1995
43.9682,-124.6563,2409.72076646695,1995
43.968,-124.6677,1811.31093799427,1995
43.9677,-124.6793,4502.60695174289,1995
43.9678,-124.6908,2400.231710599,1995
43.9682,-124.7027,219.147248150404,1995
43.9683,-124.714,1101.5295590714,1995
43.9687,-124.7257,307.7450645175,1995
43.9688,-124.7372,168.805309650949,1995
43.969,-124.7488,126.653924637517,1995
43.9692,-124.7605,169.704272838439,1995
43.969,-124.772,307.84494931611,1995
43.9695,-124.7837,294.360501503756,1995
43.9683,-124.934,2383.63825233273,1995
43.9683,-124.9457,1381.18207889267,1995
43.9702,-124.9595,379.719502056339,1995
43.969,-124.9713,1065.96355636139,1995
43.9687,-124.983,1591.16216114624,1995
43.9683,-124.9947,1186.60274399682,1995
43.9685,-125.0063,947.145962499447,1995
43.9683,-125.0178,669.435711758723,1995
43.9683,-125.0297,847.786302127095,1995
43.9683,-125.041,692.619632512272,1995
43.9682,-125.0527,1460.00740945474,1995
43.9683,-125.0642,959.483120329014,1995
43.9683,-125.0757,356.783980453721,1995
43.9687,-125.0873,1266.58727059656,1995
43.9682,-125.0988,1204.07348427895,1995
43.9682,-125.1103,267.111886967674,1995
43.9685,-125.122,404.22821828152,1995
43.9683,-125.1335,390.814664131252,1995
43.9687,-125.145,580.343216291514,1995
43.9683,-125.1565,960.14551806483,1995
43.968,-125.1682,508.473061955512,1995
43.9688,-125.1797,157.98185999204,1995
43.9688,-125.1913,210.55968027241,1995
43.9685,-125.2028,164.191838765312,1995
43.9688,-125.2145,199.547317914474,1995
44.136,-125.4295,130.74075310662,1995
44.1357,-125.418,110.86882103215,1995
44.1353,-125.4067,36.7630743377703,1995
44.135,-125.3948,56.7178061292177,1995
44.1345,-125.3833,147.466295935966,1995
44.1342,-125.3717,395.699847432893,1995
44.1342,-125.3602,314.638924512449,1995
44.1342,-125.3487,465.168809976562,1995
44.1343,-125.3372,195.241732631672,1995
44.1345,-125.3255,424.431349223898,1995
44.1347,-125.3138,372.598726396321,1995
44.135,-125.3025,638.220218458409,1995
44.1353,-125.2908,2814.11398089594,1995
44.1357,-125.2793,555.172102330518,1995
44.136,-125.2678,806.055244770707,1995
44.1362,-125.2562,2081.83328395171,1995
44.1365,-125.2448,1046.67122230575,1995
44.136,-125.2332,212.050075177995,1995
44.1362,-125.2215,145.230703577588,1995
44.1358,-125.21,175.287000840225,1995
44.1357,-125.1985,103.002847919338,1995
44.1358,-125.187,122.709180559855,1995
44.1357,-125.1753,212.960872064742,1995
44.1352,-125.164,103.251247070269,1995
44.135,-125.1523,89.9204926369787,1995
44.1348,-125.1407,259.411513288816,1995
44.1342,-125.1292,1257.56210144607,1995
44.134,-125.1175,393.795453942423,1995
44.1342,-125.1058,1321.0694843674,1995
44.1343,-125.0943,319.441308097112,1995
44.1343,-125.0828,596.654760535975,1995
44.1345,-125.0712,562.210078273559,1995
44.1343,-125.0597,1411.90077389112,1995
44.1343,-125.048,672.002502985009,1995
44.1343,-125.0365,402.158225357095,1995
44.1345,-125.025,1495.44568832088,1995
44.1347,-125.0133,953.438740989696,1995
44.1347,-125.0017,524.205008181135,1995
44.134,-124.9903,1812.65140405961,1995
44.1343,-124.9785,1252.59411842745,1995
44.1348,-124.9672,1211.111460222,1995
44.134,-124.9558,2447.7252332729,1995
44.1352,-124.9442,180.006584707911,1995
44.3028,-124.3512,235.128815928009,1995
44.3023,-124.3625,410.92606148166,1995
44.3023,-124.3742,398.240692058186,1995
44.3027,-124.3858,334.614075343598,1995
44.303,-124.3973,684.011100881479,1995
44.3022,-124.409,1906.70092066685,1995
44.3025,-124.4207,1498.47174874766,1995
44.3022,-124.4323,1265.74016798629,1995
44.3027,-124.7235,1141.3940985274,1995
44.3023,-124.735,1913.00466103569,1995
44.3027,-124.7467,523.625410162296,1995
44.302,-124.7582,1900.99870207403,1995
44.3017,-124.77,5120.16889842126,1995
44.3013,-124.7817,7204.73457303321,1995
44.3013,-124.7932,1626.43484057843,1995
44.3013,-124.8047,1154.80765267766,1995
44.3017,-124.8163,2429.09529695308,1995
44.302,-124.828,1737.2208618936,1995
44.3023,-124.8397,2166.53739441914,1995
44.3027,-124.8513,1483.5225290762,1995
44.3032,-124.8628,1208.29626984478,1995
44.3033,-124.8747,926.280433821253,1995
44.3033,-124.8863,1244.81094503162,1995
44.3032,-124.8978,1111.9173992836,1995
44.3032,-124.9093,2501.71064874187,1995
44.303,-124.9212,1656.15993897316,1995
44.303,-124.9328,1757.09279396807,1995
44.3028,-124.9443,823.857183920754,1995
44.3027,-124.956,4437.31963251227,1995
44.3025,-124.9675,2353.16795648521,1995
44.3023,-124.9793,4498.26022420731,1995
44.3018,-124.9908,2844.25307787556,1995
44.3018,-125.0025,449.022865166055,1995
44.3015,-125.014,2419.65612921771,1995
44.3012,-125.0257,756.1270154336,1995
44.3012,-125.0373,795.125682129748,1995
44.301,-125.0488,1201.83789192058,1995
44.3012,-125.0607,784.444518639721,1995
44.3007,-125.0722,1490.39490558528,1995
44.3002,-125.0838,446.373274222792,1995
44.3002,-125.0953,761.260597886172,1995
44.3003,-125.107,1478.38894662362,1995
44.3008,-125.1185,1199.35390041127,1995
44.3012,-125.13,1739.20805510105,1995
44.3015,-125.1417,570.572849688233,1995
44.3023,-125.1532,1847.42728518993,1995
44.3022,-125.1648,1190.41153097776,1995
44.302,-125.1765,626.545458364658,1995
44.3015,-125.188,873.53701410693,1995
44.3017,-125.1997,1067.53675098395,1995
44.302,-125.2113,550.700917613762,1995
44.3013,-125.223,320.517704417813,1995
44.3012,-125.2347,590.196382611772,1995
44.3007,-125.2462,1130.71293503737,1995
44.3007,-125.2578,1228.25100163623,1995
44.301,-125.2695,638.882616194225,1995
44.3013,-125.2808,551.860113651439,1995
44.3013,-125.2928,614.705098836952,1995
44.3013,-125.3043,940.025186839429,1995
44.3013,-125.316,1121.85336532083,1995
44.3015,-125.3275,1101.73303409543,1995
44.302,-125.3392,754.139822226153,1995
44.3027,-125.3507,765.234984301066,1995
44.3017,-125.3623,448.940065449078,1995
44.3018,-125.3738,365.477950736302,1995
44.302,-125.3852,855.983474107814,1995
44.302,-125.3968,746.770647415204,1995
44.302,-125.4083,587.049993366648,1995
44.3018,-125.4202,496.053104408968,1995
44.3017,-125.4318,169.905019236722,1995
44.302,-125.4433,305.116957060098,1995
44.3017,-125.4547,113.601211692389,1995
44.4672,-125.4833,30.1390969796135,1995
44.4673,-125.4613,43.9666497147658,1995
44.4668,-125.4495,373.675122717021,1995
44.4673,-125.438,464.837611108654,1995
44.4675,-125.4262,507.893463936674,1995
44.4675,-125.4147,740.229469774024,1995
44.4675,-125.403,782.622924866227,1995
44.4673,-125.3912,1260.54289125724,1995
44.4678,-125.3795,349.497605359749,1995
44.4683,-125.3678,506.320269314111,1995
44.4692,-125.356,391.642661301022,1995
44.4693,-125.3445,495.72190554106,1995
44.4697,-125.3332,774.0945540176,1995
44.4698,-125.321,327.721279794808,1995
44.4693,-125.3093,353.885990359528,1995
44.469,-125.2977,546.229732897006,1995
44.4688,-125.2858,546.560931764914,1995
44.4687,-125.2742,536.624965727679,1995
44.4683,-125.2625,877.676999955778,1995
44.4682,-125.251,472.703584221466,1995
44.4678,-125.2392,1091.96266749215,1995
44.4678,-125.2275,711.332368549065,1995
44.4672,-125.2158,968.177090611595,1995
44.467,-125.204,1083.18589749259,1995
44.4673,-125.1923,1598.61413567417,1995
44.4673,-125.1805,2389.02023393623,1995
44.4677,-125.1688,1298.7963605006,1995
44.4683,-125.1572,390.400665546367,1995
44.4683,-125.1457,170.401817538584,1995
44.4688,-125.1337,162.535844425773,1995
44.4692,-125.1225,300.562972626365,1995
44.4697,-125.1115,361.586364038385,1995
44.4697,-125.1008,670.926106664308,1995
44.4702,-125.086,1176.08717994074,1995
44.4698,-125.0745,123.12317914474,1995
44.4695,-125.063,405.470214036174,1995
44.4693,-125.0513,375.165517622607,1995
44.4688,-125.0398,486.779536107549,1995
44.4687,-125.0278,488.10433157918,1995
44.4685,-125.0162,380.713098660063,1995
44.4683,-125.0045,795.456880997656,1995
44.4682,-124.9928,884.96337504975,1995
44.4678,-124.9813,624.723864591164,1995
44.467,-124.9697,613.13190421439,1995
44.4672,-124.958,1003.94656834564,1995
44.4668,-124.9463,779.642135055057,1995
44.4665,-124.9345,454.818845354442,1995
44.4665,-124.9228,347.510412152302,1995
44.4663,-124.9112,701.396402511829,1995
44.4668,-124.8993,1480.624538982,1995
44.4668,-124.8878,577.859224782205,1995
44.4677,-124.8765,316.543318002919,1995
44.467,-124.865,944.579171273161,1995
44.467,-124.8533,1254.08451333304,1995
44.4668,-124.8415,2401.85419006766,1995
44.4668,-124.8063,20.2031309423783,1995
44.4658,-124.7828,132.562346880113,1995
44.4665,-124.7712,827.251972316809,1995
44.4662,-124.7595,3133.96928757794,1995
44.464,-124.7482,18.0503383009773,1995
44.465,-124.6783,112.276416220758,1995
44.4663,-124.6668,365.063952151417,1995
44.467,-124.655,123.371578295671,1995
44.4672,-124.6435,550.618117896785,1995
44.4668,-124.6318,781.298129394596,1995
44.4673,-124.62,1149.17727192323,1995
44.4673,-124.6083,76.0101401848494,1995
44.4677,-124.5965,41.482658205457,1995
44.4675,-124.5848,5.54758103745633,1995
44.4677,-124.5732,3.56038783000929,1995
44.6362,-124.53,714.809956662097,1995
44.6365,-124.5417,434.946913279972,1995
44.6362,-124.5532,173.217007915801,1995
44.636,-124.5648,50.4250276389687,1995
44.6358,-124.5765,277.130652721886,1995
44.6362,-124.5882,1554.89588511033,1995
44.6357,-124.6,1349.96658559236,1995
44.6358,-124.6118,2243.04433290585,1995
44.6357,-124.6237,1395.83762879759,1995
44.6358,-124.6355,282.678233759342,1995
44.636,-124.647,239.870780082254,1995
44.6358,-124.6588,81.060922920444,1995
44.6358,-124.6705,62.0169880157432,1995
44.6357,-124.7293,225.463629328263,1995
44.6357,-124.7412,3108.46697474904,1995
44.6353,-124.7528,2102.6988126299,1995
44.6357,-124.7645,1303.43314465131,1995
44.6353,-124.7762,162.61864414275,1995
44.6353,-124.788,231.508008667581,1995
44.6353,-124.7998,95.2196745235042,1995
44.635,-124.8115,68.7237650908769,1995
44.635,-124.8233,113.270012824482,1995
44.635,-124.835,27.5723057533277,1995
44.635,-124.8468,4.88518330164065,1995
44.6355,-124.8702,109.709624994472,1995
44.6355,-124.8818,139.683122540132,1995
44.6358,-124.8937,97.3724671649051,1995
44.6362,-124.9057,52.9918188652545,1995
44.6362,-124.9172,59.4501967894574,1995
44.6358,-124.9288,12.5855569804979,1995
44.6357,-124.9407,20.865528678194,1995
44.6352,-124.9525,16.3115442444611,1995
44.6353,-124.9643,117.244399239376,1995
44.6348,-124.976,40.0750630168487,1995
44.6343,-124.9875,80.8125237695131,1995
44.6352,-124.9995,117.492798390306,1995
44.6358,-125.0112,101.015654711891,1995
44.6363,-125.0223,87.1053022597621,1995
44.6365,-125.034,55.4758103745633,1995
44.6368,-125.0458,244.507564232963,1995
44.6368,-125.0577,252.787535930659,1995
44.6367,-125.0693,61.6029894308584,1995
44.6365,-125.081,73.5261486755406,1995
44.6363,-125.0927,76.7553376376421,1995
44.636,-125.1045,113.104413390528,1995
44.6358,-125.1162,118.817593861938,1995
44.6357,-125.128,24.7571153761111,1995
44.6355,-125.1398,166.179031972759,1995
44.7998,-125.1333,82.8825166939371,1995
