time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2015-06-24T12:00:00Z,40.025,-126.975,16.580000000000002
2015-06-24T12:00:00Z,40.025,-126.925,16.580000000000002
2015-06-24T12:00:00Z,40.025,-126.875,16.55
2015-06-24T12:00:00Z,40.025,-126.825,16.490000000000002
2015-06-24T12:00:00Z,40.025,-126.775,16.45
2015-06-24T12:00:00Z,40.025,-126.725,16.4
2015-06-24T12:00:00Z,40.025,-126.675,16.36
2015-06-24T12:00:00Z,40.025,-126.625,16.31
2015-06-24T12:00:00Z,40.025,-126.575,16.23
2015-06-24T12:00:00Z,40.025,-126.525,16.12
2015-06-24T12:00:00Z,40.025,-126.475,15.97
2015-06-24T12:00:00Z,40.025,-126.425,15.83
2015-06-24T12:00:00Z,40.025,-126.375,15.68
2015-06-24T12:00:00Z,40.025,-126.325,15.58
2015-06-24T12:00:00Z,40.025,-126.275,15.5
2015-06-24T12:00:00Z,40.025,-126.225,15.46
2015-06-24T12:00:00Z,40.025,-126.175,15.44
2015-06-24T12:00:00Z,40.025,-126.125,15.41
2015-06-24T12:00:00Z,40.025,-126.075,15.4
2015-06-24T12:00:00Z,40.025,-126.025,15.370000000000001
2015-06-24T12:00:00Z,40.025,-125.975,15.35
2015-06-24T12:00:00Z,40.025,-125.925,15.31
2015-06-24T12:00:00Z,40.025,-125.875,15.27
2015-06-24T12:00:00Z,40.025,-125.825,15.23
2015-06-24T12:00:00Z,40.025,-125.775,15.16
2015-06-24T12:00:00Z,40.025,-125.725,15.1
2015-06-24T12:00:00Z,40.025,-125.675,15.06
2015-06-24T12:00:00Z,40.025,-125.625,15.01
2015-06-24T12:00:00Z,40.025,-125.575,14.98
2015-06-24T12:00:00Z,40.025,-125.525,14.950000000000001
2015-06-24T12:00:00Z,40.025,-125.475,14.92
2015-06-24T12:00:00Z,40.025,-125.425,14.89
2015-06-24T12:00:00Z,40.025,-125.375,14.84
2015-06-24T12:00:00Z,40.025,-125.325,14.8
2015-06-24T12:00:00Z,40.025,-125.275,14.74
2015-06-24T12:00:00Z,40.025,-125.225,14.67
2015-06-24T12:00:00Z,40.025,-125.175,14.61
2015-06-24T12:00:00Z,40.025,-125.125,14.540000000000001
2015-06-24T12:00:00Z,40.025,-125.075,14.49
2015-06-24T12:00:00Z,40.025,-125.025,14.44
2015-06-24T12:00:00Z,40.025,-124.975,14.38
2015-06-24T12:00:00Z,40.025,-124.925,14.31
2015-06-24T12:00:00Z,40.025,-124.875,14.22
2015-06-24T12:00:00Z,40.025,-124.825,14.11
2015-06-24T12:00:00Z,40.025,-124.775,13.96
2015-06-24T12:00:00Z,40.025,-124.725,13.76
2015-06-24T12:00:00Z,40.025,-124.675,13.49
2015-06-24T12:00:00Z,40.025,-124.625,13.17
2015-06-24T12:00:00Z,40.025,-124.575,12.790000000000001
2015-06-24T12:00:00Z,40.025,-124.525,12.4
2015-06-24T12:00:00Z,40.025,-124.475,12.030000000000001
2015-06-24T12:00:00Z,40.025,-124.425,11.700000000000001
2015-06-24T12:00:00Z,40.025,-124.375,11.48
2015-06-24T12:00:00Z,40.025,-124.325,11.3
2015-06-24T12:00:00Z,40.025,-124.275,11.19
2015-06-24T12:00:00Z,40.025,-124.225,11.13
2015-06-24T12:00:00Z,40.025,-124.175,11.1
2015-06-24T12:00:00Z,40.025,-124.125,11.11
2015-06-24T12:00:00Z,40.025,-124.075,11.18
2015-06-24T12:00:00Z,40.025,-124.025,NaN
