time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2019-06-24T12:00:00Z,40.025,-126.975,12.02
2019-06-24T12:00:00Z,40.025,-126.925,12.02
2019-06-24T12:00:00Z,40.025,-126.875,12.030000000000001
2019-06-24T12:00:00Z,40.025,-126.825,12.08
2019-06-24T12:00:00Z,40.025,-126.775,12.09
2019-06-24T12:00:00Z,40.025,-126.725,12.1
2019-06-24T12:00:00Z,40.025,-126.675,11.99
2019-06-24T12:00:00Z,40.025,-126.625,11.89
2019-06-24T12:00:00Z,40.025,-126.575,11.74
2019-06-24T12:00:00Z,40.025,-126.525,11.59
2019-06-24T12:00:00Z,40.025,-126.475,11.55
2019-06-24T12:00:00Z,40.025,-126.425,11.540000000000001
2019-06-24T12:00:00Z,40.025,-126.375,11.63
2019-06-24T12:00:00Z,40.025,-126.325,11.72
2019-06-24T12:00:00Z,40.025,-126.275,11.85
2019-06-24T12:00:00Z,40.025,-126.225,11.97
2019-06-24T12:00:00Z,40.025,-126.175,12.07
2019-06-24T12:00:00Z,40.025,-126.125,12.15
2019-06-24T12:00:00Z,40.025,-126.075,12.16
2019-06-24T12:00:00Z,40.025,-126.025,12.120000000000001
2019-06-24T12:00:00Z,40.025,-125.975,11.97
2019-06-24T12:00:00Z,40.025,-125.925,11.82
2019-06-24T12:00:00Z,40.025,-125.875,11.67
2019-06-24T12:00:00Z,40.025,-125.825,11.55
2019-06-24T12:00:00Z,40.025,-125.775,11.48
2019-06-24T12:00:00Z,40.025,-125.725,11.44
2019-06-24T12:00:00Z,40.025,-125.675,11.43
2019-06-24T12:00:00Z,40.025,-125.625,11.4
2019-06-24T12:00:00Z,40.025,-125.575,11.39
2019-06-24T12:00:00Z,40.025,-125.525,11.370000000000001
2019-06-24T12:00:00Z,40.025,-125.475,11.290000000000001
2019-06-24T12:00:00Z,40.025,-125.425,11.25
2019-06-24T12:00:00Z,40.025,-125.375,11.22
2019-06-24T12:00:00Z,40.025,-125.325,11.21
2019-06-24T12:00:00Z,40.025,-125.275,11.26
2019-06-24T12:00:00Z,40.025,-125.225,11.31
2019-06-24T12:00:00Z,40.025,-125.175,11.35
2019-06-24T12:00:00Z,40.025,-125.125,11.4
2019-06-24T12:00:00Z,40.025,-125.075,11.49
2019-06-24T12:00:00Z,40.025,-125.025,11.55
2019-06-24T12:00:00Z,40.025,-124.975,11.61
2019-06-24T12:00:00Z,40.025,-124.925,11.6
2019-06-24T12:00:00Z,40.025,-124.875,11.450000000000001
2019-06-24T12:00:00Z,40.025,-124.825,11.22
2019-06-24T12:00:00Z,40.025,-124.775,10.84
2019-06-24T12:00:00Z,40.025,-124.725,10.46
2019-06-24T12:00:00Z,40.025,-124.675,10.14
2019-06-24T12:00:00Z,40.025,-124.625,9.89
2019-06-24T12:00:00Z,40.025,-124.575,9.76
2019-06-24T12:00:00Z,40.025,-124.525,9.67
2019-06-24T12:00:00Z,40.025,-124.475,9.700000000000001
2019-06-24T12:00:00Z,40.025,-124.425,9.76
2019-06-24T12:00:00Z,40.025,-124.375,9.86
2019-06-24T12:00:00Z,40.025,-124.325,10.0
2019-06-24T12:00:00Z,40.025,-124.275,10.11
2019-06-24T12:00:00Z,40.025,-124.225,10.25
2019-06-24T12:00:00Z,40.025,-124.175,10.38
2019-06-24T12:00:00Z,40.025,-124.125,10.450000000000001
2019-06-24T12:00:00Z,40.025,-124.075,10.540000000000001
2019-06-24T12:00:00Z,40.025,-124.025,NaN
2019-06-24T12:00:00Z,40.025,-123.975,NaN
2019-06-24T12:00:00Z,40.025,-123.925,NaN
2019-06-24T12:00:00Z,40.025,-123.875,NaN
2019-06-24T12:00:00Z,40.025,-123.825,NaN
2019-06-24T12:00:00Z,40.025,-123.775,NaN
2019-06-24T12:00:00Z,40.025,-123.725,NaN
2019-06-24T12:00:00Z,40.025,-123.675,NaN
2019-06-24T12:00:00Z,40.025,-123.625,NaN
2019-06-24T12:00:00Z,40.025,-123.575,NaN
2019-06-24T12:00:00Z,40.025,-123.525,NaN
2019-06-24T12:00:00Z,40.025,-123.475,NaN
2019-06-24T12:00:00Z,40.025,-123.425,NaN
2019-06-24T12:00:00Z,40.025,-123.375,NaN
2019-06-24T12:00:00Z,40.025,-123.325,NaN
2019-06-24T12:00:00Z,40.025,-123.275,NaN
2019-06-24T12:00:00Z,40.025,-123.225,NaN
2019-06-24T12:00:00Z,40.025,-123.175,NaN
