time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2008-06-24T12:00:00Z,40.025,-126.975,13.25
2008-06-24T12:00:00Z,40.025,-126.925,13.27
2008-06-24T12:00:00Z,40.025,-126.875,13.290000000000001
2008-06-24T12:00:00Z,40.025,-126.825,13.3
2008-06-24T12:00:00Z,40.025,-126.775,13.290000000000001
2008-06-24T12:00:00Z,40.025,-126.725,13.280000000000001
2008-06-24T12:00:00Z,40.025,-126.675,13.25
2008-06-24T12:00:00Z,40.025,-126.625,13.19
2008-06-24T12:00:00Z,40.025,-126.575,13.120000000000001
2008-06-24T12:00:00Z,40.025,-126.525,13.05
2008-06-24T12:00:00Z,40.025,-126.475,12.97
2008-06-24T12:00:00Z,40.025,-126.425,12.91
2008-06-24T12:00:00Z,40.025,-126.375,12.86
2008-06-24T12:00:00Z,40.025,-126.325,12.82
2008-06-24T12:00:00Z,40.025,-126.275,12.8
2008-06-24T12:00:00Z,40.025,-126.225,12.77
2008-06-24T12:00:00Z,40.025,-126.175,12.73
2008-06-24T12:00:00Z,40.025,-126.125,12.68
2008-06-24T12:00:00Z,40.025,-126.075,12.620000000000001
2008-06-24T12:00:00Z,40.025,-126.025,12.57
2008-06-24T12:00:00Z,40.025,-125.975,12.530000000000001
2008-06-24T12:00:00Z,40.025,-125.925,12.5
2008-06-24T12:00:00Z,40.025,-125.875,12.44
2008-06-24T12:00:00Z,40.025,-125.825,12.39
2008-06-24T12:00:00Z,40.025,-125.775,12.35
2008-06-24T12:00:00Z,40.025,-125.725,12.32
2008-06-24T12:00:00Z,40.025,-125.675,12.32
2008-06-24T12:00:00Z,40.025,-125.625,12.33
2008-06-24T12:00:00Z,40.025,-125.575,12.35
2008-06-24T12:00:00Z,40.025,-125.525,12.36
2008-06-24T12:00:00Z,40.025,-125.475,12.370000000000001
2008-06-24T12:00:00Z,40.025,-125.425,12.370000000000001
2008-06-24T12:00:00Z,40.025,-125.375,12.35
2008-06-24T12:00:00Z,40.025,-125.325,12.34
2008-06-24T12:00:00Z,40.025,-125.275,12.34
2008-06-24T12:00:00Z,40.025,-125.225,12.34
2008-06-24T12:00:00Z,40.025,-125.175,12.33
2008-06-24T12:00:00Z,40.025,-125.125,12.33
2008-06-24T12:00:00Z,40.025,-125.075,12.3
2008-06-24T12:00:00Z,40.025,-125.025,12.24
2008-06-24T12:00:00Z,40.025,-124.975,12.09
2008-06-24T12:00:00Z,40.025,-124.925,11.870000000000001
2008-06-24T12:00:00Z,40.025,-124.875,11.58
2008-06-24T12:00:00Z,40.025,-124.825,11.23
2008-06-24T12:00:00Z,40.025,-124.775,10.89
2008-06-24T12:00:00Z,40.025,-124.725,10.52
2008-06-24T12:00:00Z,40.025,-124.675,10.15
2008-06-24T12:00:00Z,40.025,-124.625,9.8
2008-06-24T12:00:00Z,40.025,-124.575,9.540000000000001
2008-06-24T12:00:00Z,40.025,-124.525,9.32
2008-06-24T12:00:00Z,40.025,-124.475,9.21
2008-06-24T12:00:00Z,40.025,-124.425,9.14
2008-06-24T12:00:00Z,40.025,-124.375,9.120000000000001
2008-06-24T12:00:00Z,40.025,-124.325,9.14
2008-06-24T12:00:00Z,40.025,-124.275,9.19
2008-06-24T12:00:00Z,40.025,-124.225,9.26
2008-06-24T12:00:00Z,40.025,-124.175,9.31
2008-06-24T12:00:00Z,40.025,-124.125,9.36
