time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
1998-06-24T12:00:00Z,40.025,-126.975,12.74
1998-06-24T12:00:00Z,40.025,-126.925,12.75
1998-06-24T12:00:00Z,40.025,-126.875,12.76
1998-06-24T12:00:00Z,40.025,-126.825,12.75
1998-06-24T12:00:00Z,40.025,-126.775,12.74
1998-06-24T12:00:00Z,40.025,-126.725,12.72
1998-06-24T12:00:00Z,40.025,-126.675,12.71
1998-06-24T12:00:00Z,40.025,-126.625,12.69
1998-06-24T12:00:00Z,40.025,-126.575,12.65
1998-06-24T12:00:00Z,40.025,-126.525,12.620000000000001
1998-06-24T12:00:00Z,40.025,-126.475,12.58
1998-06-24T12:00:00Z,40.025,-126.425,12.55
1998-06-24T12:00:00Z,40.025,-126.375,12.52
1998-06-24T12:00:00Z,40.025,-126.325,12.5
1998-06-24T12:00:00Z,40.025,-126.275,12.47
1998-06-24T12:00:00Z,40.025,-126.225,12.47
1998-06-24T12:00:00Z,40.025,-126.175,12.48
1998-06-24T12:00:00Z,40.025,-126.125,12.5
1998-06-24T12:00:00Z,40.025,-126.075,12.51
1998-06-24T12:00:00Z,40.025,-126.025,12.52
1998-06-24T12:00:00Z,40.025,-125.975,12.52
1998-06-24T12:00:00Z,40.025,-125.925,12.51
1998-06-24T12:00:00Z,40.025,-125.875,12.5
1998-06-24T12:00:00Z,40.025,-125.825,12.47
1998-06-24T12:00:00Z,40.025,-125.775,12.43
1998-06-24T12:00:00Z,40.025,-125.725,12.36
1998-06-24T12:00:00Z,40.025,-125.675,12.27
1998-06-24T12:00:00Z,40.025,-125.625,12.200000000000001
1998-06-24T12:00:00Z,40.025,-125.575,12.13
1998-06-24T12:00:00Z,40.025,-125.525,12.07
1998-06-24T12:00:00Z,40.025,-125.475,12.030000000000001
1998-06-24T12:00:00Z,40.025,-125.425,11.99
1998-06-24T12:00:00Z,40.025,-125.375,11.96
1998-06-24T12:00:00Z,40.025,-125.325,11.92
1998-06-24T12:00:00Z,40.025,-125.275,11.9
1998-06-24T12:00:00Z,40.025,-125.225,11.870000000000001
1998-06-24T12:00:00Z,40.025,-125.175,11.85
1998-06-24T12:00:00Z,40.025,-125.125,11.84
1998-06-24T12:00:00Z,40.025,-125.075,11.83
1998-06-24T12:00:00Z,40.025,-125.025,11.83
1998-06-24T12:00:00Z,40.025,-124.975,11.83
1998-06-24T12:00:00Z,40.025,-124.925,11.84
1998-06-24T12:00:00Z,40.025,-124.875,11.85
1998-06-24T12:00:00Z,40.025,-124.825,11.86
1998-06-24T12:00:00Z,40.025,-124.775,11.84
1998-06-24T12:00:00Z,40.025,-124.725,11.81
1998-06-24T12:00:00Z,40.025,-124.675,11.78
1998-06-24T12:00:00Z,40.025,-124.625,11.72
1998-06-24T12:00:00Z,40.025,-124.575,11.64
1998-06-24T12:00:00Z,40.025,-124.525,11.55
1998-06-24T12:00:00Z,40.025,-124.475,11.44
1998-06-24T12:00:00Z,40.025,-124.425,11.34
1998-06-24T12:00:00Z,40.025,-124.375,11.27
1998-06-24T12:00:00Z,40.025,-124.325,11.22
1998-06-24T12:00:00Z,40.025,-124.275,11.21
1998-06-24T12:00:00Z,40.025,-124.225,11.24
1998-06-24T12:00:00Z,40.025,-124.175,11.3
1998-06-24T12:00:00Z,40.025,-124.125,11.36
1998-06-24T12:00:00Z,40.025,-124.075,11.42
1998-06-24T12:00:00Z,40.025,-124.025,NaN
1998-06-24T12:00:00Z,40.025,-123.975,NaN
1998-06-24T12:00:00Z,40.025,-123.925,NaN
1998-06-24T12:00:00Z,40.025,-123.875,NaN
1998-06-24T12:00:00Z,40.025,-123.825,NaN
1998-06-24T12:00:00Z,40.025,-123.775,NaN
1998-06-24T12:00:00Z,40.025,-123.725,NaN
1998-06-24T12:00:00Z,40.025,-123.675,NaN
1998-06-24T12:00:00Z,40.025,-123.625,NaN
1998-06-24T12:00:00Z,40.025,-123.575,NaN
1998-06-24T12:00:00Z,40.025,-123.525,NaN
1998-06-24T12:00:00Z,40.025,-123.475,NaN
1998-06-24T12:00:00Z,40.025,-123.425,NaN
1998-06-24T12:00:00Z,40.025,-123.375,NaN
1998-06-24T12:00:00Z,40.025,-123.325,NaN
1998-06-24T12:00:00Z,40.025,-123.275,NaN
1998-06-24T12:00:00Z,40.025,-123.225,NaN
1998-06-24T12:00:00Z,40.025,-123.175,NaN
1998-06-24T12:00:00Z,40.025,-123.125,NaN
1998-06-24T12:00:00Z,40.025,-123.075,NaN
1998-06-24T12:00:00Z,40.025,-123.025,NaN
1998-06-24T12:00:00Z,40.025,-122.975,NaN
1998-06-24T12:00:00Z,40.075,-126.975,12.69
1998-06-24T12:00:00Z,40.075,-126.925,12.700000000000001
1998-06-24T12:00:00Z,40.075,-126.875,12.71
1998-06-24T12:00:00Z,40.075,-126.825,12.71
1998-06-24T12:00:00Z,40.075,-126.775,12.700000000000001
1998-06-24T12:00:00Z,40.075,-126.725,12.69
1998-06-24T12:00:00Z,40.075,-126.675,12.68
1998-06-24T12:00:00Z,40.075,-126.625,12.66
1998-06-24T12:00:00Z,40.075,-126.575,12.63
1998-06-24T12:00:00Z,40.075,-126.525,12.61
1998-06-24T12:00:00Z,40.075,-126.475,12.57
1998-06-24T12:00:00Z,40.075,-126.425,12.540000000000001
1998-06-24T12:00:00Z,40.075,-126.375,12.5
1998-06-24T12:00:00Z,40.075,-126.325,12.47
1998-06-24T12:00:00Z,40.075,-126.275,12.450000000000001
1998-06-24T12:00:00Z,40.075,-126.225,12.44
1998-06-24T12:00:00Z,40.075,-126.175,12.46
1998-06-24T12:00:00Z,40.075,-126.125,12.49
1998-06-24T12:00:00Z,40.075,-126.075,12.5
1998-06-24T12:00:00Z,40.075,-126.025,12.5
1998-06-24T12:00:00Z,40.075,-125.975,12.5
1998-06-24T12:00:00Z,40.075,-125.925,12.5
1998-06-24T12:00:00Z,40.075,-125.875,12.48
1998-06-24T12:00:00Z,40.075,-125.825,12.44
1998-06-24T12:00:00Z,40.075,-125.775,12.4
1998-06-24T12:00:00Z,40.075,-125.725,12.33
1998-06-24T12:00:00Z,40.075,-125.675,12.24
1998-06-24T12:00:00Z,40.075,-125.625,12.17
1998-06-24T12:00:00Z,40.075,-125.575,12.09
1998-06-24T12:00:00Z,40.075,-125.525,12.030000000000001
1998-06-24T12:00:00Z,40.075,-125.475,11.98
1998-06-24T12:00:00Z,40.075,-125.425,11.93
1998-06-24T12:00:00Z,40.075,-125.375,11.9
1998-06-24T12:00:00Z,40.075,-125.325,11.86
1998-06-24T12:00:00Z,40.075,-125.275,11.83
1998-06-24T12:00:00Z,40.075,-125.225,11.790000000000001
1998-06-24T12:00:00Z,40.075,-125.175,11.76
1998-06-24T12:00:00Z,40.075,-125.125,11.74
1998-06-24T12:00:00Z,40.075,-125.075,11.72
1998-06-24T12:00:00Z,40.075,-125.025,11.72
1998-06-24T12:00:00Z,40.075,-124.975,11.71
1998-06-24T12:00:00Z,40.075,-124.925,11.71
1998-06-24T12:00:00Z,40.075,-124.875,11.71
1998-06-24T12:00:00Z,40.075,-124.825,11.700000000000001
1998-06-24T12:00:00Z,40.075,-124.775,11.69
1998-06-24T12:00:00Z,40.075,-124.725,11.67
1998-06-24T12:00:00Z,40.075,-124.675,11.620000000000001
1998-06-24T12:00:00Z,40.075,-124.625,11.57
1998-06-24T12:00:00Z,40.075,-124.575,11.5
1998-06-24T12:00:00Z,40.075,-124.525,11.42
1998-06-24T12:00:00Z,40.075,-124.475,11.33
1998-06-24T12:00:00Z,40.075,-124.425,11.24
1998-06-24T12:00:00Z,40.075,-124.375,11.19
1998-06-24T12:00:00Z,40.075,-124.325,11.15
1998-06-24T12:00:00Z,40.075,-124.275,11.15
1998-06-24T12:00:00Z,40.075,-124.225,11.18
1998-06-24T12:00:00Z,40.075,-124.175,11.23
1998-06-24T12:00:00Z,40.075,-124.125,11.3
1998-06-24T12:00:00Z,40.075,-124.075,11.370000000000001
1998-06-24T12:00:00Z,40.075,-124.025,NaN
1998-06-24T12:00:00Z,40.075,-123.975,NaN
1998-06-24T12:00:00Z,40.075,-123.925,NaN
1998-06-24T12:00:00Z,40.075,-123.875,NaN
1998-06-24T12:00:00Z,40.075,-123.825,NaN
1998-06-24T12:00:00Z,40.075,-123.775,NaN
1998-06-24T12:00:00Z,40.075,-123.725,NaN
1998-06-24T12:00:00Z,40.075,-123.675,NaN
1998-06-24T12:00:00Z,40.075,-123.625,NaN
1998-06-24T12:00:00Z,40.075,-123.575,NaN
1998-06-24T12:00:00Z,40.075,-123.525,NaN
1998-06-24T12:00:00Z,40.075,-123.475,NaN
1998-06-24T12:00:00Z,40.075,-123.425,NaN
1998-06-24T12:00:00Z,40.075,-123.375,NaN
1998-06-24T12:00:00Z,40.075,-123.325,NaN
1998-06-24T12:00:00Z,40.075,-123.275,NaN
1998-06-24T12:00:00Z,40.075,-123.225,NaN
1998-06-24T12:00:00Z,40.075,-123.175,NaN
1998-06-24T12:00:00Z,40.075,-123.125,NaN
1998-06-24T12:00:00Z,40.075,-123.075,NaN
1998-06-24T12:00:00Z,40.075,-123.025,NaN
1998-06-24T12:00:00Z,40.075,-122.975,NaN
1998-06-24T12:00:00Z,40.125,-126.975,12.63
1998-06-24T12:00:00Z,40.125,-126.925,12.66
1998-06-24T12:00:00Z,40.125,-126.875,12.67
1998-06-24T12:00:00Z,40.125,-126.825,12.67
1998-06-24T12:00:00Z,40.125,-126.775,12.67
1998-06-24T12:00:00Z,40.125,-126.725,12.67
1998-06-24T12:00:00Z,40.125,-126.675,12.66
1998-06-24T12:00:00Z,40.125,-126.625,12.64
1998-06-24T12:00:00Z,40.125,-126.575,12.63
1998-06-24T12:00:00Z,40.125,-126.525,12.61
1998-06-24T12:00:00Z,40.125,-126.475,12.58
1998-06-24T12:00:00Z,40.125,-126.425,12.540000000000001
1998-06-24T12:00:00Z,40.125,-126.375,12.5
1998-06-24T12:00:00Z,40.125,-126.325,12.450000000000001
1998-06-24T12:00:00Z,40.125,-126.275,12.42
1998-06-24T12:00:00Z,40.125,-126.225,12.41
1998-06-24T12:00:00Z,40.125,-126.175,12.43
1998-06-24T12:00:00Z,40.125,-126.125,12.46
1998-06-24T12:00:00Z,40.125,-126.075,12.48
1998-06-24T12:00:00Z,40.125,-126.025,12.5
1998-06-24T12:00:00Z,40.125,-125.975,12.5
1998-06-24T12:00:00Z,40.125,-125.925,12.49
1998-06-24T12:00:00Z,40.125,-125.875,12.47
1998-06-24T12:00:00Z,40.125,-125.825,12.43
1998-06-24T12:00:00Z,40.125,-125.775,12.38
1998-06-24T12:00:00Z,40.125,-125.725,12.3
1998-06-24T12:00:00Z,40.125,-125.675,12.23
1998-06-24T12:00:00Z,40.125,-125.625,12.16
1998-06-24T12:00:00Z,40.125,-125.575,12.07
1998-06-24T12:00:00Z,40.125,-125.525,12.01
1998-06-24T12:00:00Z,40.125,-125.475,11.94
1998-06-24T12:00:00Z,40.125,-125.425,11.88
1998-06-24T12:00:00Z,40.125,-125.375,11.84
1998-06-24T12:00:00Z,40.125,-125.325,11.8
1998-06-24T12:00:00Z,40.125,-125.275,11.76
1998-06-24T12:00:00Z,40.125,-125.225,11.73
1998-06-24T12:00:00Z,40.125,-125.175,11.69
1998-06-24T12:00:00Z,40.125,-125.125,11.66
1998-06-24T12:00:00Z,40.125,-125.075,11.64
1998-06-24T12:00:00Z,40.125,-125.025,11.620000000000001
1998-06-24T12:00:00Z,40.125,-124.975,11.6
1998-06-24T12:00:00Z,40.125,-124.925,11.59
1998-06-24T12:00:00Z,40.125,-124.875,11.59
1998-06-24T12:00:00Z,40.125,-124.825,11.57
1998-06-24T12:00:00Z,40.125,-124.775,11.56
1998-06-24T12:00:00Z,40.125,-124.725,11.53
1998-06-24T12:00:00Z,40.125,-124.675,11.48
1998-06-24T12:00:00Z,40.125,-124.625,11.43
1998-06-24T12:00:00Z,40.125,-124.575,11.370000000000001
1998-06-24T12:00:00Z,40.125,-124.525,11.290000000000001
1998-06-24T12:00:00Z,40.125,-124.475,11.22
1998-06-24T12:00:00Z,40.125,-124.425,11.14
1998-06-24T12:00:00Z,40.125,-124.375,11.09
1998-06-24T12:00:00Z,40.125,-124.325,11.08
1998-06-24T12:00:00Z,40.125,-124.275,11.08
1998-06-24T12:00:00Z,40.125,-124.225,11.11
1998-06-24T12:00:00Z,40.125,-124.175,11.17
1998-06-24T12:00:00Z,40.125,-124.125,NaN
1998-06-24T12:00:00Z,40.125,-124.075,NaN
1998-06-24T12:00:00Z,40.125,-124.025,NaN
1998-06-24T12:00:00Z,40.125,-123.975,NaN
1998-06-24T12:00:00Z,40.125,-123.925,NaN
1998-06-24T12:00:00Z,40.125,-123.875,NaN
1998-06-24T12:00:00Z,40.125,-123.825,NaN
