time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2021-06-24T12:00:00Z,40.025,-126.975,13.540000000000001
2021-06-24T12:00:00Z,40.025,-126.925,13.44
2021-06-24T12:00:00Z,40.025,-126.875,13.35
2021-06-24T12:00:00Z,40.025,-126.825,13.26
2021-06-24T12:00:00Z,40.025,-126.775,13.15
2021-06-24T12:00:00Z,40.025,-126.725,13.030000000000001
2021-06-24T12:00:00Z,40.025,-126.675,12.88
2021-06-24T12:00:00Z,40.025,-126.625,12.69
2021-06-24T12:00:00Z,40.025,-126.575,12.51
2021-06-24T12:00:00Z,40.025,-126.525,12.31
2021-06-24T12:00:00Z,40.025,-126.475,12.11
2021-06-24T12:00:00Z,40.025,-126.425,11.91
2021-06-24T12:00:00Z,40.025,-126.375,11.72
2021-06-24T12:00:00Z,40.025,-126.325,11.55
2021-06-24T12:00:00Z,40.025,-126.275,11.4
2021-06-24T12:00:00Z,40.025,-126.225,11.28
2021-06-24T12:00:00Z,40.025,-126.175,11.19
2021-06-24T12:00:00Z,40.025,-126.125,11.13
2021-06-24T12:00:00Z,40.025,-126.075,11.1
2021-06-24T12:00:00Z,40.025,-126.025,11.08
2021-06-24T12:00:00Z,40.025,-125.975,11.08
2021-06-24T12:00:00Z,40.025,-125.925,11.09
2021-06-24T12:00:00Z,40.025,-125.875,11.11
2021-06-24T12:00:00Z,40.025,-125.825,11.15
2021-06-24T12:00:00Z,40.025,-125.775,11.200000000000001
2021-06-24T12:00:00Z,40.025,-125.725,11.26
2021-06-24T12:00:00Z,40.025,-125.675,11.34
2021-06-24T12:00:00Z,40.025,-125.625,11.450000000000001
2021-06-24T12:00:00Z,40.025,-125.575,11.56
2021-06-24T12:00:00Z,40.025,-125.525,11.68
2021-06-24T12:00:00Z,40.025,-125.475,11.78
2021-06-24T12:00:00Z,40.025,-125.425,11.86
2021-06-24T12:00:00Z,40.025,-125.375,11.92
2021-06-24T12:00:00Z,40.025,-125.325,11.950000000000001
2021-06-24T12:00:00Z,40.025,-125.275,11.99
2021-06-24T12:00:00Z,40.025,-125.225,12.02
2021-06-24T12:00:00Z,40.025,-125.175,12.05
2021-06-24T12:00:00Z,40.025,-125.125,12.08
2021-06-24T12:00:00Z,40.025,-125.075,12.07
2021-06-24T12:00:00Z,40.025,-125.025,12.02
2021-06-24T12:00:00Z,40.025,-124.975,11.94
2021-06-24T12:00:00Z,40.025,-124.925,11.81
2021-06-24T12:00:00Z,40.025,-124.875,11.63
2021-06-24T12:00:00Z,40.025,-124.825,11.4
